listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType,date,status
https://wb-properties.co.uk/current%20developments/Limefield_Mains_West_Calder.html,"Polbeth, Limefield Mains, West Calder",,New Build Development,"['https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/CGI_Aberfoyle_House_Type_Exterior.jpg?etag=%221cfdbe-68b559b0%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=228%2B168&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/CGI_Drumlean_House_Type_Exterior.jpg?etag=%221fecd3-68a865e8%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=252%2B168&extract=12%2B0%2B228%2B168&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/CGI_Braeval_House_Type_Exterior.jpg?etag=%22165ea4-68a8656e%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=255%2B170&extract=12%2B0%2B213%2B170&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/CGI_Inchmahome_House_Type_Exterior.jpg?etag=W%2F%221d9991-68b559c5%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=254%2B170&quality=85']","Limefield Mains, West Calder 18 Large Upmarket Bespoke Homes, Planning Approved Sold as Serviced Plots * - Reserved Please check current status * - Preliminary Reserved Please check current status Sold Sold Sold Sold Sold Sold * * Sold Sold * * * * * Please contact Property Webb our Estate Agents all information on this website is indicative and does not form part of any contract, subject to change at the discretion of the builder. all information and images are copyright to WB Properties (Scotland) Ltd",,,,"['https://wb-properties.co.uk/onewebmedia/HouseType20_Aberfoyle_20.11.12-Promo.pdf', 'https://wb-properties.co.uk/onewebmedia/HouseType24_Drumlean_20.11.12-Promo.pdf', 'https://wb-properties.co.uk/onewebmedia/HouseType25_Blairvaich_20.11.12-Promo.pdf', 'https://wb-properties.co.uk/onewebmedia/HouseType27_Clashmore_20.11.12-Promo.pdf', 'https://wb-properties.co.uk/onewebmedia/HouseType29_Braeval_20.11.12-Promo.pdf', 'https://wb-properties.co.uk/onewebmedia/HouseType30_Inchmahome_20.11.12-Promo.pdf']",WBF,,,,,,,,For Sale,2026-03-09,Old
https://wb-properties.co.uk/current%20developments/hogganfield-rhubarb-field-grove-phase-1.html,"Hogganfield, Rhubarb Field Grove, Phase 1",,New Build Development,"['https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2001_01New.jpeg?etag=%2220434-655b2722%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=364,233&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2001_02New.jpeg?etag=%2228cad-655b2724%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=414,233&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2001_03New.jpeg?etag=%221df89-655b2727%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=423,233&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2001_05New.jpeg?etag=%222efd9-655b2727%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2002_01New.jpeg?etag=%2228e8e-655b2728%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2002_02New.jpeg?etag=%222b107-655b272a%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2002_03New.jpeg?etag=%222b066-655b272a%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2003_02New.jpeg?etag=%223322f-655b272b%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2003_03New.jpeg?etag=%2235ed2-655b272c%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2003_05New.jpeg?etag=%222b9bb-655b272e%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2004_01New.jpeg?etag=%2236760-655b272e%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2004_02New.jpeg?etag=%22303a5-655b272f%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2005_01New.jpeg?etag=%2234ae3-655b2730%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2005_02New.jpeg?etag=%2235c6b-655b2731%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2005_03New.jpeg?etag=%2234cb0-655b2732%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2006_01New.jpeg?etag=%2231366-655b2734%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2006_02New.jpeg?etag=%222ca64-655b2735%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2006_03New.jpeg?etag=%222a437-655b2736%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2007_02New.jpeg?etag=%222b3ba-655b2738%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2008_01New.jpeg?etag=%2229707-655b2739%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2009_02New.jpeg?etag=%222dec1-655b273a%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2011_01New.jpeg?etag=%222e84b-655b273b%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2010_03New.jpeg?etag=%22314ec-655b273c%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2010_04New.jpeg?etag=%22307d8-655b273c%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2012_04New.jpeg?etag=%222ea55-655b273d%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2013_01New.jpeg?etag=%222c651-655b273e%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2013_02New.jpeg?etag=%222c895-655b273f%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2013_03New.jpeg?etag=%222cfef-655b2740%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2014_01New.jpeg?etag=%222ba83-655b2741%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2012_02New.jpeg?etag=%223035f-655b2742%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2012_01New.jpeg?etag=%2237174-655b2743%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2015_01New.jpeg?etag=%2229f3f-655b2743%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2015_04New.jpeg?etag=%222aaf3-655b2744%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2015_05New.jpeg?etag=%222cdb2-655b2745%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2017_01New.jpeg?etag=%222a6bb-655b2746%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2018_02New.jpeg?etag=%22208b1-655b2747%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=394,233&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2017_03New.jpeg?etag=%222f7c0-655b2748%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2017_02New.jpeg?etag=%222eb21-655b2748%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2001_04New.jpeg?etag=%22172dda-655b2749%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2003_01New.jpeg?etag=%2215cd73-655b274b%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2002_04New.jpeg?etag=%22162dfa-655b274c%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2010_01New.jpeg?etag=%221699ca-655b274d%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2004_03New.jpeg?etag=%22185f52-655b274e%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2011_02New.jpeg?etag=%22165a8d-655b2750%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2011_03New.jpeg?etag=%22168894-655b2751%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2010_02New.jpeg?etag=%22169a19-655b2752%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2005_04New.jpeg?etag=%221a4907-655b2754%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2009_01New.jpeg?etag=%22186b7e-655b2755%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2009_04New.jpeg?etag=%221ae74d-655b2757%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2006_04New.jpeg?etag=%2216ab4b-655b2758%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2003_04New.jpeg?etag=%22174173-655b275a%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2010_06New.jpeg?etag=%2218fce2-655b275b%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2010_05New.jpeg?etag=%2216161b-655b275c%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2007_01New.jpeg?etag=%2217e28c-655b275f%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2014_02New.jpeg?etag=%22161a62-655b2760%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2008_02New.jpeg?etag=%22162c30-655b2763%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2010_06xNew.jpeg?etag=%22172dda-655b2767%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2012_03New.jpeg?etag=%221a79f7-655b2769%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2015_02New.jpeg?etag=%221753e5-655b2770%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2015_03New.jpeg?etag=%22172247-655b2771%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2016_01New.jpeg?etag=%22161013-655b2773%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2016_02New.jpeg?etag=%2215d1e5-655b2774%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2016_03New.jpeg?etag=%221855e4-655b2775%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2017_05New.jpeg?etag=%22175fcf-655b2777%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2017_04New.jpeg?etag=%221874d6-655b2778%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=444,222&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2018_01New.jpeg?etag=%221643ba-655b2779%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=408,233&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2018_03New.jpeg?etag=%2218cdc9-655b277b%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=418,233&quality=85', 'https://impro.usercontent.one/appid/oneComWsb/domain/wb-properties.co.uk/media/wb-properties.co.uk/onewebmedia/Plot%2018_04New.jpeg?etag=%2219c0d1-655b277c%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=421,233&quality=85']","Artist's Impression Only This site has been approved by the Planning Authority and is currently under construction. It is just too early for reservations at this time 01501 747 192 WB PROPERTIES SCOTLAND LTD A Lanarkshire based housing developer * * - Reserved Please check current status * - Preliminary Reserved Please check current status * * * * * * * * * * * * * * All information on this website is indicative and does not form part of any contract, subject to change at the discretion of the builder. all information and images are copyright to WB Properties (Scotland) Ltd",,,,"['https://wb-properties.co.uk/onewebmedia/Plot10_HT03_Beech_2024.10.15-Promo%20A3.pdf', 'https://wb-properties.co.uk/onewebmedia/HouseType09_Cherry_Type1_23.06.29-Promo%20A3.pdf', 'https://wb-properties.co.uk/onewebmedia/HouseType09_Cherry_Type2_23.06.29-Promo%20A3.pdf', 'https://wb-properties.co.uk/onewebmedia/Plot16_HT08_Elder_2024.10.15-Promo_A3.pdf', 'https://wb-properties.co.uk/onewebmedia/Plot07_HT14_Spruce_2024.10.15-Promo_A3.pdf', 'https://wb-properties.co.uk/onewebmedia/HouseType08_Cedar_23.06.01-PromoA3.pdf', 'https://wb-properties.co.uk/onewebmedia/Plot08_HT12_Poplar_2024.10.15-Promo_A3.pdf', 'https://wb-properties.co.uk/onewebmedia/Plot13_HT13_Sycamore_2024.10.15-Promo_A3.pdf']",WBF,,,,,,,,For Sale,2026-03-09,Old
